"72","71","6/3/2011 12:00:00 AM","22500.00","8/15/2011 12:00:00 AM","20000.00","8/13/2011 12:00:00 AM","Sold","Private"
"56","34","10/12/2011 12:00:00 AM","20000.00","12/23/2011 12:00:00 AM","20000.00","11/29/2011 12:00:00 AM","Sold","Government"
"65","14","9/1/2011 12:00:00 AM","23900.00","9/21/2011 12:00:00 AM","21000.00","9/15/2011 12:00:00 AM","Sold","Private"
"60","50","5/6/2011 12:00:00 AM","24900.00","7/20/2011 12:00:00 AM","22000.00","6/28/2011 12:00:00 AM","Sold","Government"
"53","55","2/7/2012 12:00:00 AM","28900.00","4/18/2012 12:00:00 AM","22500.00","4/2/2012 12:00:00 AM","Sold","Private"
"6","158","12/4/2010 12:00:00 AM","23000.00","8/19/2011 12:00:00 AM","23000.00","5/20/2011 12:00:00 AM","Sold","Government"
"70","187","2/23/2011 12:00:00 AM","26900.00","10/18/2011 12:00:00 AM","23000.00","9/28/2011 12:00:00 AM","Sold","Private"
"74","133","6/8/2011 12:00:00 AM","35000.00","11/22/2011 12:00:00 AM","23000.00","10/19/2011 12:00:00 AM","Sold","Private"
"56","233","8/28/2011 12:00:00 AM","25000.00","4/11/2012 12:00:00 AM","23000.00","4/11/2012 12:00:00 AM","Sold","Private"
"56","145","4/6/2011 12:00:00 AM","25900.00","8/31/2011 12:00:00 AM","23404.00","8/30/2011 12:00:00 AM","Sold","Private"
"53","28","9/21/2011 12:00:00 AM","25500.00","11/10/2011 12:00:00 AM","25000.00","10/24/2011 12:00:00 AM","Sold","Government"
"76","19","3/10/2012 12:00:00 AM","37500.00","5/2/2012 12:00:00 AM","25000.00","3/30/2012 12:00:00 AM","Sold","Private"
"64","14","4/18/2012 12:00:00 AM","24500.00","5/25/2012 12:00:00 AM","25550.00","5/3/2012 12:00:00 AM","Sold","Bank"
"55","92","2/10/2011 12:00:00 AM","29900.00","6/17/2011 12:00:00 AM","25750.00","5/20/2011 12:00:00 AM","Sold","Bank"
"57","22","7/7/2011 12:00:00 AM","36900.00","8/23/2011 12:00:00 AM","27000.00","7/29/2011 12:00:00 AM","Sold","Private"
"55","43","9/8/2011 12:00:00 AM","29900.00","10/26/2011 12:00:00 AM","27000.00","10/21/2011 12:00:00 AM","Sold","Private"
"85","0","9/9/2011 12:00:00 AM","27000.00","9/19/2011 12:00:00 AM","27000.00","9/9/2011 12:00:00 AM","Sold","Private"
"59","46","11/15/2011 12:00:00 AM","26775.00","5/18/2012 12:00:00 AM","28000.00","12/31/2011 12:00:00 AM","Sold","Private"
"53","25","12/29/2011 12:00:00 AM","29900.00","1/24/2012 12:00:00 AM","28000.00","1/23/2012 12:00:00 AM","Sold","Bank"
"59","16","2/15/2012 12:00:00 AM","27900.00","3/19/2012 12:00:00 AM","28000.00","2/29/2012 12:00:00 AM","Sold","Bank"
"141","49","12/12/2011 12:00:00 AM","29900.00","2/17/2012 12:00:00 AM","29000.00","1/30/2012 12:00:00 AM","Sold","Bank"
"56","57","5/27/2011 12:00:00 AM","25000.00","7/29/2011 12:00:00 AM","29900.00","7/25/2011 12:00:00 AM","Sold","Bank"
"59","85","11/1/2011 12:00:00 AM","29900.00","1/27/2012 12:00:00 AM","30000.00","1/24/2012 12:00:00 AM","Sold","Private"
"56","48","12/21/2011 12:00:00 AM","40000.00","2/16/2012 12:00:00 AM","30000.00","2/7/2012 12:00:00 AM","Sold","Private"
"56","7","3/3/2012 12:00:00 AM","28000.00","3/29/2012 12:00:00 AM","31125.00","3/12/2012 12:00:00 AM","Sold","Government"
"56","116","1/14/2012 12:00:00 AM","35000.00","5/15/2012 12:00:00 AM","32125.00","5/14/2012 12:00:00 AM","Sold","Private"
"55","26","7/13/2011 12:00:00 AM","25000.00","8/22/2011 12:00:00 AM","32500.00","8/8/2011 12:00:00 AM","Sold","Bank"
"60","14","11/21/2011 12:00:00 AM","30000.00","1/6/2012 12:00:00 AM","33500.00","12/5/2011 12:00:00 AM","Sold","Private"
"58","21","3/19/2012 12:00:00 AM","35500.00","5/9/2012 12:00:00 AM","40000.00","4/16/2012 12:00:00 AM","Sold","Bank"
"12","18","1/30/2012 12:00:00 AM","23500.00","3/16/2012 12:00:00 AM","41000.00","2/17/2012 12:00:00 AM","Sold","Owner by Contract"
"62","450","1/31/2011 12:00:00 AM","42000.00","5/4/2012 12:00:00 AM","42000.00","4/25/2012 12:00:00 AM","Sold","Private"
"61","26","4/18/2011 12:00:00 AM","44900.00","6/24/2011 12:00:00 AM","44900.00","5/14/2011 12:00:00 AM","Sold","Private"
"59","320","5/11/2011 12:00:00 AM","49900.00","3/27/2012 12:00:00 AM","46000.00","3/21/2012 12:00:00 AM","Sold","Private"
"49","50","2/6/2012 12:00:00 AM","49900.00","4/5/2012 12:00:00 AM","47900.00","3/5/2012 12:00:00 AM","Sold","Private"
"54","102","4/11/2011 12:00:00 AM","59900.00","8/1/2011 12:00:00 AM","50000.00","7/22/2011 12:00:00 AM","Sold","Private"
"63","35","8/8/2011 12:00:00 AM","59700.00","11/10/2011 12:00:00 AM","59000.00","9/12/2011 12:00:00 AM","Sold","Private"
"55","144","10/24/2011 12:00:00 AM","59900.00","4/19/2012 12:00:00 AM","59900.00","3/16/2012 12:00:00 AM","Sold","Private"
"120","340","10/8/2010 12:00:00 AM","69900.00","10/28/2011 12:00:00 AM","60000.00","10/21/2011 12:00:00 AM","Sold","Private"
"57","0","4/19/2011 12:00:00 AM","64500.00","7/8/2011 12:00:00 AM","64500.00","4/19/2011 12:00:00 AM","Sold","Private"
"9","32","1/30/2012 12:00:00 AM","79900.00","3/27/2012 12:00:00 AM","76000.00","3/1/2012 12:00:00 AM","Sold","Bank"
"64","7","10/22/2011 12:00:00 AM","80000.00","11/30/2011 12:00:00 AM","78500.00","11/1/2011 12:00:00 AM","Sold","Private"
"0","34","7/25/2011 12:00:00 AM","99900.00","10/7/2011 12:00:00 AM","90000.00","8/29/2011 12:00:00 AM","Sold","Private"
"2","22","3/13/2012 12:00:00 AM","90000.00","5/11/2012 12:00:00 AM","90000.00","4/5/2012 12:00:00 AM","Sold","Private"
"0","261","7/25/2011 12:00:00 AM","94000.00","5/24/2012 12:00:00 AM","94000.00","4/13/2012 12:00:00 AM","Sold","Private"
